0	2.3137224610757006	2.897945855780302	0.044262029001024786
1	0.3990309096644278	0.49987079755520053	3.9215139247479156
2	5.60157601619029	5.3575819258922	2.751000742646025
3	2.552097712861096	0.9950198242219385	0.5310923516241461
4	4.546667297988614	0.49162024837032126	3.943830095317862
5	1.4727961681081077	2.219375343470027	1.8054109596391665
6	2.836593453759738	4.128808517521249	1.2047941786178753
7	3.9678147466114906	7.09801689396152	1.0049801002319998
8	4.761912309254444	5.089028106923522	-0.21214642943321418
9	4.4042870594205175	2.505827232244573	4.768929591399627
10	6.185111418219127	2.6052796170219845	5.315064183194409
11	4.701097199557805	3.2989422593235047	1.0784719831217606
12	6.28801523808604	3.4993602159087427	3.7492104260885752
13	3.0574045074984606	4.205371702705449	4.664950370694669
14	-0.1322956640595227	5.157372878705464	-0.9095429555052923
15	4.724749702959533	1.8497470795546527	3.382533684424397
